index,stars
0,4.111243912073258
1,4.612914281299325
2,3.8661424332224197
3,3.6419765074282875
4,1.564915674769601
5,3.841380232736209
6,4.101380232736209
7,3.921380232736209
8,4.061380232736209
9,3.7641447893924065
10,4.251380232736209
11,3.0875444842460604
12,3.3716479391593017
13,4.795758092550911
14,3.6078370128905304
15,4.020813347848707
16,3.7641447893924065
17,3.7665026909027404
18,2.2433040088158807
19,3.5208133478487063
20,4.520813347848707
21,3.076450926733714
22,3.5208133478487063
23,4.650947559278351
24,3.1470114782852754
25,4.282074465138547
26,4.594400970967188
27,4.756509131401828
28,3.3385940779629832
29,4.988876202121164
30,3.9913802327362093
31,4.020813347848707
32,4.291701273939846
33,2.901380232736209
34,3.7641447893924065
35,3.9212837666528686
36,1.7437263214153778
37,3.511380232736209
38,4.518243912073258
39,3.229243912073258
40,3.5208133478487063
41,4.1513802327362095
42,4.204634603609949
43,3.851380232736209
44,3.841380232736209
45,4.020813347848707
46,2.475631767598706
47,4.561380232736209
48,3.335243912073258
49,4.166072488731745
50,2.5208133478487063
51,3.699062894616103
52,4.002886068037469
53,2.56900348266146
54,5.020813347848707
55,4.28118647342694
56,3.3505674287361926
57,3.8929236525465925
58,3.5658307292528777
59,4.443989903296824
60,3.5208133478487063
61,3.5208133478487063
62,3.723165429485708
63,4.020813347848707
64,3.7971129735665956
65,3.6794864513968273
66,1.253773217692008
67,4.020813347848707
68,3.601380232736209
69,3.771380232736209
70,3.5208133478487063
71,3.7641447893924065
72,4.05144573856824
73,3.5208133478487063
74,4.020813347848707
75,3.7587785729633447
76,4.541433565198462
77,3.243835701660247
78,4.5648870890922115
79,3.7641447893924065
80,4.061380232736209
81,3.311380232736209
82,4.520813347848707
83,4.013934031909793
84,4.187243912073257
85,3.807199752887969
86,4.020813347848707
87,3.2572535838475143
88,5.020813347848707
89,2.9272439120732576
90,2.5208133478487063
91,4.611396724103137
92,2.5208133478487063
93,4.237642638748166
94,3.393822851089596
95,2.882313089060193
96,2.131380232736209
97,4.020813347848707
98,4.020813347848707
99,3.3762439120732584
100,4.254695393300013
101,4.107748104807204
102,3.5208133478487063
103,4.171380232736209
104,3.5208133478487063
105,4.063381329507493
106,4.520813347848707
107,3.8018186107471164
108,4.520813347848707
109,3.7805386827507297
110,4.255243912073258
111,4.437785103028205
112,3.5208133478487063
113,3.9313802327362093
114,3.7641447893924065
115,4.627393152370072
116,3.5208133478487063
117,3.7231123698767656
118,4.020813347848707
119,4.020813347848707
120,4.338655409903773
121,3.891899902048944
122,3.0208133478487063
123,4.071380232736209
124,3.9109099921217165
125,3.7641447893924065
126,2.601380232736209
127,4.020813347848707
128,4.020813347848707
129,4.520813347848707
130,4.020813347848707
131,4.311380232736209
132,4.667955503183415
133,4.164046478069056
134,4.020813347848707
135,2.9866336984385615
136,2.6613802327362093
137,4.520813347848707
138,4.341380232736209
139,3.7641447893924065
140,3.401380232736209
141,4.020813347848707
142,4.020813347848707
143,4.020813347848707
144,3.811380232736209
145,3.276312876572818
146,4.086180979936322
147,4.020813347848707
148,4.020813347848707
149,5.360206956176915
150,3.405508310772137
151,3.001380232736209
152,4.020813347848707
153,4.131380232736209
154,3.6423804204283385
155,3.7641447893924065
156,4.9656519823185015
157,4.374127022215502
158,3.5208133478487063
159,4.020813347848707
160,4.258904272211845
161,3.0129026605853984
162,3.5208133478487063
163,3.414183218795697
164,4.221380232736209
165,4.041251800686112
166,3.5208133478487063
167,4.020813347848707
168,4.020813347848707
169,3.782131807552925
170,3.7641447893924065
171,4.032994957397915
172,3.7641447893924065
173,3.5208133478487063
174,4.0084109845513485
175,4.231252005673889
176,3.462360079286036
177,3.989253698092509
178,3.5208133478487063
179,2.868194027560522
180,4.130538140188483
181,3.5208133478487063
182,4.381380232736209
183,3.612169736704537
184,4.520813347848707
185,4.152899402844927
186,4.020813347848707
187,5.136710007030471
188,2.3739702035354666
189,4.591380232736209
190,2.9513802327362093
191,5.020813347848707
192,4.191626176224062
193,4.42865068493088
194,3.310243912073258
195,3.9904804423294378
196,4.520813347848707
197,3.5208133478487063
198,4.370884987912891
199,3.7969928752330078
200,2.651355391079244
201,3.9027931324542426
202,4.1871314333112855
203,4.798532882156058
204,3.7641447893924065
205,4.701380232736209
206,4.020813347848707
207,3.7641447893924065
208,4.180335836348733
209,2.651380232736209
210,4.59559098151295
211,3.7641447893924065
212,3.3445094588841027
213,3.9688214563197355
214,3.948026156015601
215,2.5208133478487063
216,4.019243912073258
217,4.020813347848707
218,4.020813347848707
219,3.7641447893924065
220,3.5208133478487063
221,3.578460691926281
222,3.751380232736209
223,3.4815575754476815
224,2.9308752537943272
225,4.134500961439825
226,5.038041215718838
227,4.592931965695636
228,3.0208133478487063
229,3.7641447893924065
230,3.0208133478487063
231,3.8837908506064336
232,4.412243912073258
233,4.020813347848707
234,4.6913802327362095
235,3.18627680507002
236,3.5208133478487063
237,2.265157293976987
238,3.9703650868229547
239,4.011380232736209
240,3.0487850352428065
241,3.424338027734244
242,3.7641447893924065
243,3.928634534984884
244,4.020813347848707
245,5.853784170457544
246,3.5208133478487063
