index,stars
0,3.7562347295261227
1,3.747685553668859
2,3.7416423880066687
3,3.739889780142643
4,3.743317717521282
5,3.7373939529266416
6,3.748846029641155
7,3.737273563617659
8,3.741146527910735
9,3.751729292418843
10,3.750351406641817
11,3.7491660790481296
12,3.7410471084036456
13,3.7524548961642186
14,3.772359672121556
15,3.734435903779742
16,3.736653701540798
17,3.7458782773320953
18,3.748112503780204
19,3.751208420663509
20,3.7505222550321253
21,3.7574022227466752
22,3.755361160267325
23,3.7828942771146896
24,3.772687393148043
25,3.770170167494371
26,3.7777203463190774
27,3.7670332913000335
28,3.77056812991688
29,3.7761669604554435
30,3.7775693195188493
31,3.774065444567976
32,3.7470187682660425
33,3.7952559062217657
34,3.8046448415841416
35,3.7981281440610677
36,3.8038420509964403
37,3.8069066919641834
38,3.792945882555666
39,3.8107036239120236
40,3.802882129901045
41,3.800655983678971
42,3.764412141063578
43,3.770804888596287
44,3.75747786364243
45,3.770076385769419
46,3.7538755351497395
47,3.7972297415259035
48,3.800010572492463
49,3.8062041079536986
50,3.8119968909797985
51,3.798072743383678
52,3.786252467866873
53,3.7880980263585617
54,3.7720254893966696
55,3.782107254978703
56,3.783707749957138
57,3.7882371833244246
58,3.7888955901365606
59,3.7984119013351902
60,3.7846531832577432
61,3.786371643748194
62,3.7710029415321986
63,3.7740988584155035
64,3.778788171777215
65,3.770338136313139
66,3.765368233955619
67,3.7661286771436835
68,3.7590325071792527
69,3.762766811665357
70,3.7525490870886453
71,3.7660679261779135
72,3.7737733757762717
73,3.7595774454361464
74,3.773527380188033
75,3.725751463086213
76,3.725485345869215
77,3.7542116641764713
78,3.715719981611718
79,3.7260800418061675
80,3.7170881667548517
81,3.732847729113193
82,3.7371336362913645
83,3.721316502031729
84,3.7332180802006465
85,3.729187372151021
86,3.7219741345761617
87,3.7257753278065895
88,3.7281979394344735
89,3.722813364980974
90,3.7341826473495727
91,3.718656011509572
92,3.713409596864102
93,3.7182999562643184
94,3.825610159923623
95,3.70713573139233
96,3.7110270808819656
97,3.712008924693973
98,3.7023034763841403
99,3.7127211660925883
100,3.71744623885009
101,3.7125972434287986
102,3.704922004635861
103,3.7163764674368687
104,3.7200952809741112
105,3.717742702612114
106,3.737687092127254
107,3.713073554848816
108,3.713128675703849
109,3.7102907352996533
110,3.7112471131347764
111,3.712743883451909
112,3.7126171233976617
113,3.7059104573247046
114,3.737676524039519
115,3.7088141539232393
116,3.7334747534734065
117,3.7399620988554054
118,3.7356264950426574
119,3.741557821044989
120,3.7335455705997087
121,3.738365112873623
122,3.734235196661471
123,3.731308095633621
124,3.741945637560881
125,3.7407158260655953
126,3.741358335147682
127,3.7375113954593946
128,3.7344126168444576
129,3.734418248869744
130,3.727873090150034
131,3.723633244869513
132,3.7284697597658374
133,3.7383904063815527
134,3.721134409940247
135,3.736464772297304
136,3.7333537386969042
137,3.741977039047187
138,3.7275376701919876
139,3.7302091729089275
140,3.7319327576436976
141,3.7249430699954007
142,3.7434283720589074
143,3.723705326206882
144,3.7459099602878445
145,3.7279018578475323
146,3.7384993422479234
147,3.7326191974894836
148,3.7330897274253187
149,3.7778437813411525
150,3.781095685646902
151,3.7755394543929994
152,3.7737538344325765
153,3.7803816720300665
154,3.781111298261318
155,3.773445397488919
156,3.7614561685663013
157,3.753634971806287
158,3.7572045319624534
159,3.7648035141689644
160,3.776618058579433
161,3.7857343611080205
162,3.7556353864676133
163,3.7102031904321993
164,3.71246580585711
165,3.7066135676254106
166,3.699473012082012
167,3.7128822030810538
168,3.696701862000012
169,3.704273671275276
170,3.714174962960759
171,3.7136324067668833
172,3.714605038952141
173,3.7025165374953937
174,3.708664511026347
175,3.710656747318011
176,3.7085189214653185
177,3.7259524626040847
178,3.7086297609683734
179,3.707948939302333
180,3.7142033809088684
181,3.7287414098850413
182,3.714181079197663
183,3.7211514410142015
184,3.72100975804981
185,3.7027468508960335
186,3.7164289506496577
187,3.7012541827973964
188,3.710359852187632
189,3.7217778859680095
190,3.703117174673482
191,3.704371478516415
192,3.700582978042939
193,3.7155551767014554
194,3.795952063611134
195,3.79957824880868
196,3.7937545853966688
197,3.7965614120283275
198,3.7945669258793897
199,3.7903043045133633
200,3.79177901000567
201,3.791629036258613
202,3.7955191643458672
203,3.7985368234560664
204,3.789001042084937
205,3.794254374175804
206,3.7930410008273636
207,3.793675158812308
208,3.779955668129126
209,3.875965635241987
210,3.8801093615157045
211,3.876479461596918
212,3.770157803818043
213,3.76550278718126
214,3.7655941940540023
215,3.765984750212579
216,3.76787950818836
217,3.778169673904958
218,3.7727425636629754
219,3.7625006407916963
220,3.7695334134048366
221,3.7635374898827334
222,3.7606756122974248
223,3.7714702721448115
224,3.7630601233543373
225,3.7641908752618294
226,3.764147609987869
227,3.76450850609298
228,3.820010815872583
229,3.8033553480878934
230,3.8213261187890453
231,3.8153557992358
232,3.8182027837782337
233,3.816035739863693
234,3.8160056649869696
235,3.8243031171668367
236,3.8221056389523715
237,3.8203280411579463
238,3.8192118557130907
239,3.825511941610332
240,3.8164195504535265
241,3.7797135733099827
242,3.778538823458025
243,3.779585854127491
244,3.7735624046592373
245,3.7800629559516565
246,3.781028876226445
247,3.7738104317675476
248,3.77197806813184
249,3.781666661069016
250,3.781252092134435
251,3.780421298816889
252,3.7790921836078337
253,3.7732686178803583
254,3.778663859992027
255,3.775708422424369
256,3.7742721940585415
257,3.7708450975560366
258,3.7726275686627204
259,3.7776778031638454
260,3.7745860159922944
261,3.7773716804596895
262,3.7731207275644145
263,3.7698150513158963
264,3.7656304268629586
265,3.7803428660903373
266,3.7802151469078455
267,3.7814931632616693
268,3.769660101980195
269,3.780088762344199
270,3.7741134157668266
271,3.7749580222086947
272,3.7716293630219657
273,3.7763497286603127
274,3.7534107023665992
275,3.75552187176125
276,3.747259533715854
277,3.746566265589255
278,3.7407347513364284
279,3.7480859190991715
280,3.7511734744403005
281,3.740353859951981
282,3.7479699138929297
283,3.7496214168903172
284,3.747820074465701
285,3.749435626357709
286,3.747969323115158
287,3.7529778031013326
288,3.750771557668017
289,3.742727938256457
290,3.743128356065668
291,3.751891615671428
292,3.747703830401515
293,3.7465565621743098
294,3.747143521183945
295,3.742067805795046
296,3.7499212313233916
297,3.749339275622643
298,3.744344741818027
299,3.7529435817328953
300,3.7511812143248253
301,3.739759874199574
302,3.7478477583925724
303,3.831016358346192
304,3.829841608494234
305,3.8274879038045295
306,3.829713323928325
307,3.8292881220987214
308,3.835231296485267
309,3.823474367429777
310,3.8185424566333914
311,3.8233093171611796
312,3.8203025264403943
313,3.826828220306052
314,3.8282763786454566
315,3.823739775800954
316,3.816607873899746
317,3.820641718776451
318,3.798677742404126
319,3.790942237225983
320,3.802415690491784
321,3.789077148801611
322,3.7815145699216712
323,3.780491922526833
324,3.7779387053466644
325,3.7834676576807045
326,3.7797249687483685
327,3.7717686986522287
328,3.7725276388826154
329,3.773513057289
330,3.776350805419881
331,3.7773264318815314
332,3.772319660906361
333,3.773359843549155
334,3.7768566140101223
335,3.7712526126567942
336,3.7775214324916466
337,3.7773601386722184
338,3.767660421859035
339,3.7913443753493006
340,3.789536343254951
341,3.7900413409314337
342,3.7893977069264304
343,3.7848355434776635
344,3.7875550898730186
345,3.785144655787461
346,3.7836373341642884
347,3.789992245269644
348,3.7817228564177667
349,3.7812798673346015
350,3.773420010218178
351,3.772289831211392
352,3.7711150813594343
353,3.773605134127854
354,3.770092352996927
355,3.763645771731152
356,3.771668441509243
357,3.7746827405037044
358,3.7658448757817675
359,3.767966803858871
360,3.773247452456828
361,3.7626072969195223
362,3.764768952455479
363,3.7654457422649723
364,3.767219637181687
365,3.7818364453811593
366,3.782445793798353
367,3.7844212052260917
368,3.778069143091881
369,3.8023877312600756
370,3.7980478005400378
371,3.797824121496035
372,3.8021336275139372
373,3.797223966758285
374,3.801636386876347
375,3.8029516897928093
376,3.8031749057007995
377,3.802245735293541
378,3.7970727771123065
379,3.8053155542088186
380,3.7998467857030445
381,3.8018267629522837
382,3.801382283130209
383,3.7947922979299276
384,3.795714171878206
385,3.802859160525289
386,3.7995490958424263
387,3.7974381487431597
388,3.815900278612972
389,3.802076969995449
390,3.7952325332181047
391,3.8003487337479784
392,3.8025427617275263
393,3.7972805809503263
394,3.7952394399595284
395,3.7985740531699816
396,3.800567986536223
397,3.795549947897711
398,3.796590707108706
399,3.79705961549983
400,3.8007533516379683
401,3.773761833127978
402,3.7555147799012127
403,3.776761177871571
404,3.790230435166
405,3.777292050411513
406,3.7798664313791455
407,3.7879150851578753
408,3.783475881062634
409,3.793922744239342
410,3.7735832902384843
411,3.7837183577617464
412,3.7814648884251
413,3.7913186717209943
414,3.7703604486348365
415,3.784831218464595
416,3.774933986839733
417,3.7784142074841247
418,3.794285243456028
419,3.800484090231875
420,3.7981128046565145
421,3.810879350912686
422,3.8088481908242713
423,3.804942721241693
424,3.813986952291077
425,3.798718932184286
426,3.729286722266952
427,3.7461844476196244
428,3.732603388327362
429,3.7546116529050457
430,3.7544242485852704
431,3.757546345734798
432,3.7682739371814686
433,3.771896653562903
434,3.7605281073627976
435,3.7633131971794644
436,3.761465445454868
437,3.7597687261638217
438,3.7592405036148455
439,3.753627520296102
440,3.7681054226791826
441,3.77687520797106
442,3.756817214431528
443,3.758907321260002
444,3.76463892700607
445,3.75666703714401
446,3.7870972793304927
447,3.803995004683165
448,3.7957988236049114
449,3.793807873421772
450,3.8432516919171733
451,3.7973336736913765
452,3.7971275135705174
453,3.7557245361116673
454,3.7724484894326262
455,3.7727900780425725
456,3.758454023676919
457,3.756123772684651
458,3.760926478331798
459,3.783594813473868
460,3.7642521330428185
461,3.7657346753290653
462,3.764571016806099
463,3.7587327634842693
464,3.7704726119314196
465,3.7642211262703706
466,3.7662817066938272
467,3.7679401021068135
468,3.7653247334195608
469,3.7727813210586265
470,3.7629858768503266
471,3.762866626850984
472,3.7615680580750857
473,3.7562993310907817
474,3.760692121005515
475,3.759157120392594
476,3.756746971479
477,3.764117857604487
478,3.7592823398824784
479,3.766061283958439
480,3.771140733321113
481,3.761490795098093
482,3.7727393409593857
483,3.7725519366396103
484,3.7780133030733785
485,3.785746048223089
486,3.777462271915906
487,3.78953739654986
488,3.781743171781078
489,3.77398240820047
490,3.789234247700775
491,3.7857840504153057
492,3.778582862922804
493,3.7855456731363337
494,3.7729565948369443
495,3.773268745291405
496,3.779172956580768
497,3.7824290941500722
498,3.794854853868708
499,3.7871348867094516
500,3.7764219483859542
501,3.7694063745488475
502,3.7749352510921104
503,3.771532308831797
504,3.7931552594334677
505,3.7673198665192507
506,3.7776524889658796
507,3.771752612007448
508,3.7697531110537192
509,3.7751422852586214
510,3.7769942273158335
511,3.8055269079793868
512,3.7870474018513587
513,3.7770769544249965
514,3.7661196834088853
515,3.7801571324470378
516,3.781147823980522
517,3.7737231045974666
518,3.787719432895234
519,3.7733324409060205
520,3.7011513666172875
521,3.7090893891710595
522,3.7036517699543756
523,3.6917252240951655
524,3.6990888115497254
525,3.70476929955278
526,3.7018789312198295
527,3.6985939978053275
528,3.7019991028027226
529,3.6991261190865945
530,3.695636272289565
531,3.795943489193966
532,3.796649790748623
533,3.8047942216102677
534,3.800809337266639
535,3.7927206749462132
536,3.7770877729078074
537,3.7738422198289223
538,3.7805641176647415
539,3.774196507478514
540,3.7895900194163583
541,3.781042404201976
542,3.7815821037904844
543,3.7802506780390117
544,3.7777102113297003
545,3.7789594759016447
546,3.777873451876809
547,3.775807804252844
548,3.7742771419445305
549,3.7778322839503855
550,3.769695434310892
551,3.7922621227555555
552,3.7692023226621894
553,3.768790258393546
554,3.7758298871905147
555,3.7843019615412823
556,3.778231773238699
557,3.77036837109436
558,3.772947776787273
559,3.7857531999046903
560,3.778368180050116
561,3.780597545780818
562,3.783490934728618
563,3.732150327694452
564,3.7192065043612357
565,3.730952756387611
566,3.72272418517233
567,3.723531749078572
568,3.7354519621631885
569,3.7291113825985347
570,3.7326256825455295
571,3.7397842255628886
572,3.7262222761287354
573,3.7324637638080906
574,3.731421994276387
575,3.7274539491530514
576,3.721257855296806
577,3.752856992135897
578,3.743430849613775
579,3.742100274995075
580,3.728261525602001
581,3.7253628166149144
582,3.7289497659717172
583,3.725644156974206
584,3.737392928492694
585,3.7274226484749007
586,3.7357174733001797
587,3.7371875703220487
588,3.742293372256857
589,3.7339863701917504
590,3.7386628483642994
591,3.73779013862765
592,3.7402118041828567
593,3.7344978552133306
594,3.738880378431384
595,3.7280324338347732
596,3.735440666457547
597,3.733627858299009
598,3.7358689617968905
599,3.730488813455042
600,3.758658660426669
601,3.768957494051625
602,3.770307631105287
603,3.7580829501446766
604,3.768809846732232
605,3.7822971412235646
606,3.806012499133051
607,3.8075782004521073
608,3.799984837429373
609,3.8187418052989
610,3.8060292633367667
611,3.7994117831931993
612,3.79819216510635
613,3.8025746883244036
614,3.8242174987772777
615,3.7738280840441205
616,3.771527203882187
617,3.769242900740156
618,3.7773354501259226
619,3.7690141319152217
620,3.7788696952318404
621,3.7763405008793822
622,3.7772059297289315
623,3.809865692825078
624,3.808895572639177
625,3.8141885237858073
626,3.790179149305879
627,3.795708025849142
628,3.7836957395028232
